epoch,SMA (km),eccentricity,inclination (deg),arg of perigee (deg),mean anomaly (deg),maneuvered
2020-03-17T11:44:12.452928Z,7180.810475994794,0.0001431,98.6341,97.3082,262.8261,
2020-03-17T13:25:11.691840Z,7180.8104726394295,0.000143,98.6341,97.3001,262.8342,
2020-03-17T18:28:09.407712Z,7180.810482705521,0.000143,98.6341,97.1489,262.9854,
2020-03-17T21:50:07.884672Z,7180.810452507247,0.0001431,98.634,97.2239,262.9104,
2020-03-18T02:53:05.599680Z,7180.810331714146,0.0001429,98.634,97.0253,263.109,
2020-03-18T04:34:04.838592Z,7180.810301515871,0.000143,98.634,96.9609,263.1734,
2020-03-18T04:34:04.838592Z,7180.810301515871,0.000143,98.634,96.9609,263.1734,
2020-03-18T18:01:58.748160Z,7180.810351846329,0.0001432,98.6339,96.6041,263.5303,
2020-03-19T02:26:54.937536Z,7180.810217631777,0.0001425,98.6338,96.4606,263.6736,
2020-03-19T04:07:54.174720Z,7180.810163945958,0.0001425,98.6338,96.4043,263.7299,
2020-03-19T12:32:50.367552Z,7180.810150524505,0.0001426,98.6337,96.1503,263.9839,
2020-03-19T17:35:48.081696Z,7180.810153879868,0.0001425,98.6337,96.0074,264.1269,
2020-03-19T19:16:47.319744Z,7180.810174012049,0.0001425,98.6337,95.9888,264.1455,
2020-03-19T22:38:45.795840Z,7180.810163945958,0.0001425,98.6336,95.9402,264.1941,
2020-03-20T02:00:44.271072Z,7180.8100364421425,0.0001424,98.6336,95.9781,264.1562,
2020-03-20T08:44:41.222400Z,7180.809915649059,0.0001425,98.6336,95.8682,264.2661,
2020-03-20T18:50:36.652416Z,7180.809949202694,0.0001425,98.6335,95.6248,264.5095,
2020-03-21T03:15:32.840928Z,7180.8097646577135,0.0001421,98.6334,95.4953,264.639,
2020-03-21T11:40:29.031168Z,7180.809697550452,0.0001424,98.6334,95.2406,264.8937,
2020-03-21T18:24:25.983360Z,7180.809684128999,0.0001422,98.6333,95.0435,265.0908,
2020-03-21T18:24:25.983360Z,7180.809684128999,0.0001422,98.6333,95.0435,265.0908,
2020-03-21T21:46:24.457728Z,7180.809660641458,0.0001424,98.6333,95.0371,265.0972,
2020-03-22T07:52:19.882560Z,7180.809435832143,0.0001421,98.6332,94.8343,265.2999,
2020-03-22T12:55:17.594976Z,7180.809419055328,0.0001419,98.6332,94.7696,265.3646,
2020-03-22T14:36:16.832160Z,7180.80940898924,0.0001418,98.6331,94.7442,265.39,
2020-03-23T19:13:03.861696Z,7180.809227799658,0.0001411,98.6329,94.0786,266.0556,
2020-03-24T03:38:00.044160Z,7180.808982858203,0.0001408,98.6328,94.005,266.1291,
2020-03-24T10:21:56.992032Z,7180.80888890806,0.0001412,98.6328,93.806,266.3282,
2020-03-24T12:02:56.229216Z,7180.808875486613,0.000141,98.6328,93.8219,266.3123,
2020-03-24T18:46:53.176224Z,7180.808892263422,0.0001408,98.6327,93.6609,266.4732,
2020-03-24T20:27:52.412544Z,7180.80888890806,0.0001409,98.6327,93.6431,266.4911,
2020-03-25T04:52:48.594144Z,7180.8086339005495,0.0001406,98.6326,93.4792,266.6549,
2020-03-25T09:55:46.305696Z,7180.8086406112725,0.0001411,98.6326,93.3431,266.7911,
2020-03-25T18:20:42.488160Z,7180.808680875616,0.0001407,98.6325,93.1484,266.9857,
2020-03-26T02:45:38.666304Z,7180.808472843186,0.0001401,98.6324,93.075,267.059,
2020-03-26T06:07:37.138080Z,7180.808412446677,0.00014,98.6324,92.9861,267.1479,
2020-03-26T17:54:31.789728Z,7180.808405735953,0.0001393,98.6323,92.7771,267.3568,
2020-03-26T19:35:31.025184Z,7180.808405735953,0.0001393,98.6323,92.7949,267.3391,
2020-03-27T00:38:28.732416Z,7180.808368826976,0.0001389,98.6323,92.806,267.3279,
2020-03-27T10:44:24.145152Z,7180.808184282097,0.0001387,98.6322,92.5255,267.6084,
2020-03-27T12:25:23.380608Z,7180.808184282097,0.0001385,98.6322,92.5437,267.5902,
2020-03-27T14:06:22.616064Z,7180.808160794568,0.0001385,98.6322,92.5055,267.6284,
2020-03-28T01:53:17.262528Z,7180.8079460514555,0.0001381,98.6321,92.3731,267.7608,
2020-03-28T05:15:15.732576Z,7180.807858812069,0.0001381,98.6321,92.2148,267.9191,
2020-03-28T10:18:13.439808Z,7180.807818547737,0.0001382,98.6321,92.093,268.0409,
2020-03-28T20:24:08.853408Z,7180.807885654956,0.0001379,98.632,91.8101,268.3238,
2020-03-29T03:08:05.793504Z,7180.807724597634,0.0001377,98.632,91.7675,268.3663,
2020-03-29T08:11:03.500736Z,7180.807704465468,0.0001381,98.6319,91.6141,268.5197,
2020-03-29T09:52:02.736192Z,7180.807701110109,0.0001383,98.6319,91.5395,268.5943,
2020-03-29T18:16:58.912608Z,7180.807748085159,0.0001377,98.6319,91.3554,268.7784,
2020-03-29T19:57:58.147200Z,7180.807744729798,0.0001376,98.6319,91.3139,268.8199,
2020-03-29T21:38:57.382656Z,7180.807744729798,0.0001376,98.6318,91.2638,268.87,
2020-03-29T23:19:56.617248Z,7180.807721242272,0.0001374,98.6318,91.3114,268.8224,
2020-03-30T11:06:51.261120Z,7180.807540052797,0.0001373,98.6318,91.0299,269.1039,
2020-03-30T17:50:48.199488Z,7180.807519920633,0.000137,98.6317,90.9299,269.2038,
2020-03-30T19:31:47.434080Z,7180.807523275995,0.000137,98.6317,90.9488,269.1849,
2020-03-30T21:12:46.668672Z,7180.807516565273,0.0001369,98.6317,90.9502,269.1836,
2020-03-31T19:05:36.716640Z,7180.807308532927,0.000136,98.6316,90.485,269.6486,
2020-03-31T20:46:35.951232Z,7180.807311888287,0.000136,98.6315,90.4857,269.6479,
2020-04-01T01:49:33.653280Z,7180.807140764918,0.0001357,98.6315,90.5239,269.6097,
2020-04-01T10:14:29.826240Z,7180.807046814836,0.0001359,98.6315,90.2411,269.8925,
2020-04-01T18:39:25.999200Z,7180.807066946995,0.0001356,98.6314,90.1284,270.0052,
2020-04-02T01:23:22.935840Z,7180.8069528647575,0.0001353,98.6313,90.146,269.9876,
2020-04-02T04:45:21.403296Z,7180.806822005725,0.000135,98.6313,90.0791,270.0544,
2020-04-02T08:07:19.871616Z,7180.806818650366,0.0001351,98.6313,90.0305,270.103,
2020-04-02T14:51:16.809120Z,7180.806748187812,0.0001347,98.6313,89.9531,270.1804,
2020-04-02T18:13:15.277440Z,7180.8067817414085,0.0001344,98.6312,89.8444,270.289,
2020-04-02T21:35:13.745760Z,7180.806811939646,0.0001342,98.6312,89.7589,270.3746,
2020-04-03T04:19:10.678944Z,7180.806637460945,0.0001335,98.6311,89.7715,270.3619,
2020-04-03T11:03:07.617312Z,7180.806657593104,0.0001341,98.6311,89.6297,270.5037,
2020-04-03T12:44:06.851040Z,7180.8066810806195,0.0001338,98.6311,89.7035,270.4299,
2020-04-03T17:47:04.552224Z,7180.806704568137,0.0001334,98.6311,89.6092,270.5241,
2020-04-03T19:28:03.785952Z,7180.806701212777,0.0001334,98.631,89.6127,270.5206,
2020-04-04T03:52:59.952864Z,7180.8064898251305,0.0001325,98.631,89.5443,270.5889,
2020-04-04T05:33:59.186592Z,7180.806466337615,0.0001325,98.631,89.4726,270.6607,
2020-04-04T08:55:57.654912Z,7180.806469692975,0.0001326,98.631,89.4526,270.6806,
2020-04-04T17:20:53.824416Z,7180.806469692975,0.0001323,98.6309,89.2359,270.8973,
2020-04-04T20:42:52.291008Z,7180.8064394947405,0.0001322,98.6309,89.21,270.9231,
2020-04-05T01:45:49.990464Z,7180.806248239269,0.0001319,98.6308,89.2641,270.8691,
2020-04-05T10:10:46.159104Z,7180.806130801704,0.000132,98.6308,88.97,271.1632,
2020-04-05T13:32:44.626560Z,7180.806107314192,0.000132,98.6308,88.9796,271.1535,
2020-04-05T21:57:40.794336Z,7180.806083826679,0.0001316,98.6307,88.7813,271.3518,
2020-04-06T06:22:36.959520Z,7180.805879149795,0.0001312,98.6306,88.616,271.5171,
2020-04-06T18:09:31.593888Z,7180.8059194141,0.0001308,98.6305,88.3102,271.8229,
2020-04-06T21:31:30.059616Z,7180.805936190894,0.0001305,98.6305,88.314,271.819,
2020-04-07T02:34:27.756480Z,7180.8057482908125,0.00013,98.6305,88.4458,271.6871,
2020-04-07T10:59:23.919936Z,7180.805661051493,0.0001301,98.6304,88.2623,271.8706,
2020-04-07T12:40:23.152800Z,7180.805681183644,0.0001299,98.6304,88.3454,271.7875,
2020-04-07T19:24:20.083392Z,7180.805684539003,0.0001298,98.6303,88.1799,271.953,
2020-04-08T02:08:17.012256Z,7180.805543613953,0.0001291,98.6303,88.2324,271.9004,
2020-04-08T10:33:13.174848Z,7180.805426176416,0.0001291,98.6303,88.082,272.0508,
2020-04-08T13:55:11.639712Z,7180.80538591212,0.0001288,98.6303,88.0407,272.0921,
2020-04-08T18:58:09.335712Z,7180.805349003181,0.0001286,98.6302,87.9111,272.2216,
2020-04-08T20:39:08.568576Z,7180.805349003181,0.0001285,98.6302,87.8612,272.2715,
2020-04-09T03:23:05.496576Z,7180.8051644584975,0.0001283,98.6301,87.8114,272.3213,
2020-04-09T10:07:02.426304Z,7180.805120838847,0.0001284,98.6301,87.6744,272.4584,
2020-04-09T11:48:01.658304Z,7180.805093995986,0.0001285,98.6301,87.678,272.4548,
2020-04-09T15:10:00.123168Z,7180.805057087051,0.0001283,98.6301,87.6548,272.4779,
2020-04-09T18:31:58.587168Z,7180.805060442409,0.0001282,98.6301,87.5353,272.5974,
2020-04-10T04:37:53.977440Z,7180.804885963815,0.0001277,98.63,87.3989,272.7338,
2020-04-10T04:37:53.977440Z,7180.804872542385,0.0001277,98.63,87.4332,272.6994,
2020-04-10T11:21:50.905440Z,7180.8048524102405,0.0001277,98.63,87.3377,272.795,
2020-04-10T18:05:47.831712Z,7180.804869187027,0.0001272,98.6299,87.2451,272.8875,
2020-04-10T21:27:46.293984Z,7180.804882608457,0.0001268,98.6299,87.2296,272.9029,
2020-04-11T04:11:43.217664Z,7180.804684642374,0.0001259,98.6298,87.1946,272.9379,
2020-04-11T04:11:43.217664Z,7180.804711485232,0.000126,98.6298,87.1476,272.9849,
2020-04-11T10:55:40.142208Z,7180.80464102273,0.0001259,98.6298,87.0921,273.0404,
2020-04-11T17:39:37.066752Z,7180.80459404773,0.0001251,98.6298,87.025,273.1074,
2020-04-11T21:01:35.528160Z,7180.80459404773,0.0001248,98.6297,87.0058,273.1265,
2020-04-12T02:04:33.218112Z,7180.804419569165,0.0001242,98.6297,87.1737,272.9585,
2020-04-12T08:48:30.142656Z,7180.804318908457,0.0001242,98.6297,87.0481,273.0841,
2020-04-12T10:29:29.373792Z,7180.804318908457,0.0001244,98.6297,87.0188,273.1135,
2020-04-12T12:10:28.604928Z,7180.804295420961,0.0001243,98.6297,87.0139,273.1184,
2020-04-13T03:19:21.681696Z,7180.8040739674225,0.0001237,98.6295,86.8908,273.2414,
2020-04-13T05:00:20.912832Z,7180.8040370585,0.0001236,98.6295,86.8385,273.2937,
2020-04-13T18:28:14.761056Z,7180.804006860293,0.000124,98.6294,86.6395,273.4928,
2020-04-13T20:09:13.991328Z,7180.804000149581,0.0001239,98.6294,86.6123,273.5199,
2020-04-14T04:34:10.143552Z,7180.803842447831,0.0001234,98.6294,86.6172,273.515,
2020-04-14T12:59:06.295776Z,7180.803792117488,0.0001232,98.6293,86.6354,273.4967,
2020-04-14T16:21:04.757184Z,7180.803808894269,0.0001229,98.6293,86.5834,273.5487,
2020-04-14T21:24:02.447136Z,7180.803839092476,0.0001222,98.6293,86.5176,273.6145,
2020-04-15T02:27:00.137088Z,7180.803745142502,0.0001217,98.6292,86.5564,273.5756,
2020-04-15T10:51:56.288448Z,7180.803654547888,0.0001215,98.6292,86.4058,273.7261,
2020-04-15T12:32:55.517856Z,7180.803651192532,0.0001212,98.6292,86.5136,273.6183,
2020-04-15T19:16:52.438080Z,7180.803688101448,0.0001207,98.6291,86.3047,273.8271,
2020-04-16T12:06:44.738208Z,7180.803423028332,0.00012,98.6291,86.2957,273.836,
2020-04-16T15:28:43.197888Z,7180.803362631929,0.0001197,98.629,86.2964,273.8354,
2020-04-16T18:50:41.657568Z,7180.803372697996,0.0001194,98.629,86.2014,273.9303,
2020-04-16T20:31:40.886976Z,7180.803325723015,0.0001194,98.629,86.2121,273.9195,
2020-04-17T03:15:37.807200Z,7180.803198219504,0.0001194,98.6289,86.1819,273.9498,
2020-04-17T09:59:34.728288Z,7180.803211640927,0.0001193,98.6289,86.1482,273.9835,
2020-04-17T13:21:33.187968Z,7180.803171376661,0.0001191,98.6289,86.1849,273.9467,
2020-04-17T16:43:31.648512Z,7180.803184798082,0.0001189,98.6289,86.1374,273.9943,
2020-04-18T04:30:26.254368Z,7180.803023741025,0.0001179,98.6288,86.0863,274.0452,
2020-04-18T11:14:23.173728Z,7180.803006964247,0.0001179,98.6288,86.0849,274.0466,
2020-04-18T17:58:20.091360Z,7180.803000253536,0.0001174,98.6287,86.0789,274.0525,
2020-04-19T02:23:16.237536Z,7180.8028962375265,0.0001165,98.6287,86.1476,273.9838,
2020-04-19T10:48:12.383712Z,7180.802802287584,0.0001163,98.6286,86.1582,273.9731,
2020-04-19T15:51:10.071072Z,7180.802741891194,0.0001159,98.6286,86.1694,273.9619,
2020-04-20T01:57:05.443200Z,7180.802560702032,0.000115,98.6285,86.2233,273.9079,
2020-04-20T12:03:00.818784Z,7180.802480173519,0.0001149,98.6285,86.1763,273.9549,
2020-04-20T17:05:58.506144Z,7180.802460041391,0.0001148,98.6285,86.144,273.9872,
2020-04-20T20:27:56.963232Z,7180.802429843197,0.0001148,98.6284,86.0888,274.0424,
2020-04-20T23:49:55.421184Z,7180.802335893271,0.0001149,98.6284,86.1633,273.9679,
2020-04-21T09:55:50.795904Z,7180.802221811221,0.0001148,98.6284,86.0302,274.1009,
2020-04-21T18:20:46.939488Z,7180.8022151005125,0.0001143,98.6283,85.9955,274.1356,
2020-04-21T20:01:46.168032Z,7180.802201679096,0.0001142,98.6283,85.9867,274.1444,
2020-04-22T04:26:42.308160Z,7180.801986936427,0.0001135,98.6282,86.0363,274.0947,
2020-04-22T11:10:39.221472Z,7180.801933250762,0.0001135,98.6282,86.1525,273.9785,
2020-04-22T12:51:38.449152Z,7180.801923184698,0.0001132,98.6282,86.2505,273.8805,
2020-04-22T17:54:36.133920Z,7180.801879565098,0.000113,98.6282,86.1747,273.9562,
2020-04-22T21:16:34.589280Z,7180.801869499035,0.0001129,98.6281,86.2177,273.9132,
2020-04-23T00:38:33.043776Z,7180.801762127711,0.0001125,98.6281,86.3908,273.7401,
2020-04-23T04:00:31.498272Z,7180.801637979624,0.0001121,98.6281,86.3463,273.7845,
2020-04-23T10:44:28.410720Z,7180.80160778144,0.0001121,98.6281,86.3848,273.7461,
2020-04-23T12:25:27.637536Z,7180.801587649318,0.0001119,98.6281,86.4765,273.6543,
2020-04-23T19:09:24.548256Z,7180.8015473850755,0.0001113,98.628,86.449,273.6818,
2020-04-23T20:50:23.775072Z,7180.80151383154,0.0001112,98.628,86.4375,273.6933,
2020-04-24T01:53:21.457248Z,7180.8013661959885,0.0001108,98.628,86.5334,273.5973,
2020-04-24T06:56:19.140288Z,7180.801295733569,0.0001108,98.628,86.4921,273.6386,
2020-04-24T13:40:16.051008Z,7180.80126553539,0.0001105,98.628,86.6876,273.4431,
2020-04-24T18:43:13.733184Z,7180.801295733569,0.0001103,98.6279,86.6521,273.4786,
2020-04-24T20:24:12.960864Z,7180.801295733569,0.0001101,98.6279,86.6479,273.4827,
2020-04-25T03:08:09.869856Z,7180.80112796591,0.00011,98.6279,86.7147,273.4159,
2020-04-25T11:33:06.006528Z,7180.801030660673,0.00011,98.6279,86.7688,273.3619,
2020-04-25T13:14:05.233344Z,7180.801023949968,0.0001097,98.6279,86.8855,273.2451,
2020-04-25T18:17:02.914656Z,7180.801040726732,0.0001093,98.6278,86.8494,273.2811,
2020-04-25T21:39:01.367424Z,7180.801003817849,0.000109,98.6278,86.8979,273.2326,
2020-04-26T02:41:59.046144Z,7180.800852826972,0.0001086,98.6277,87.062,273.0684,
2020-04-26T11:06:55.180224Z,7180.800742100332,0.0001086,98.6277,87.1645,272.966,
2020-04-26T17:50:52.085760Z,7180.800742100332,0.0001079,98.6277,87.4039,272.7265,
2020-04-27T02:15:48.214656Z,7180.800554200591,0.0001069,98.6276,87.6503,272.48,
2020-04-27T12:21:43.572960Z,7180.800460250726,0.000107,98.6276,87.7881,272.3422,
2020-04-27T19:05:40.477632Z,7180.800450184669,0.0001065,98.6276,87.8473,272.2829,
2020-04-27T20:46:39.703584Z,7180.80043676326,0.0001065,98.6276,87.8734,272.2568,
2020-04-28T03:30:36.607392Z,7180.800268995651,0.0001063,98.6275,87.9885,272.1417,
2020-04-28T05:11:35.833344Z,7180.8002354421305,0.0001062,98.6275,87.9813,272.1489,
2020-04-28T10:14:33.512064Z,7180.800191822555,0.0001063,98.6275,88.0236,272.1066,
2020-04-28T18:39:29.642688Z,7180.800148202979,0.0001062,98.6275,88.2018,271.9284,
2020-04-28T20:20:28.868640Z,7180.800151558332,0.000106,98.6275,88.1731,271.9571,
2020-04-29T03:04:25.771584Z,7180.799987146092,0.0001058,98.6274,88.33,271.8002,
2020-04-29T04:45:24.997536Z,7180.799943526519,0.0001058,98.6274,88.3175,271.8126,
2020-04-29T11:29:21.902208Z,7180.799899906947,0.0001061,98.6274,88.393,271.7372,
2020-04-29T18:13:18.804288Z,7180.79992674976,0.0001054,98.6274,88.5517,271.5784,
2020-04-29T19:54:18.029376Z,7180.799923394409,0.0001054,98.6274,88.6158,271.5143,
2020-04-30T00:57:15.706368Z,7180.799862998078,0.0001052,98.6273,88.7565,271.3736,
2020-04-30T21:09:06.409152Z,7180.799722073316,0.0001039,98.6272,89.1728,270.9572,
2020-05-01T02:12:04.083552Z,7180.799594569963,0.0001035,98.6272,89.4596,270.6703,
2020-05-01T05:34:02.533728Z,7180.7995475950465,0.0001034,98.6272,89.4518,270.6781,
2020-05-01T10:37:00.208992Z,7180.799487198725,0.0001034,98.6272,89.6023,270.5276,
2020-05-01T19:01:56.333568Z,7180.7994234470525,0.0001029,98.6271,89.691,270.4388,
2020-05-02T03:26:52.459008Z,7180.7992691009085,0.0001027,98.6271,89.8581,270.2717,
2020-05-02T10:10:49.360224Z,7180.7992154152935,0.0001028,98.6271,90.0242,270.1056,
2020-05-02T13:32:47.810400Z,7180.799171795733,0.0001026,98.6271,90.1489,269.9809,
2020-05-02T18:35:45.485664Z,7180.799141597576,0.0001026,98.627,90.1595,269.9703,
2020-05-02T21:57:43.934976Z,7180.799155018979,0.0001024,98.627,90.218,269.9118,
2020-05-03T04:41:40.832736Z,7180.798930210487,0.0001019,98.627,90.3393,269.7904,
2020-05-03T09:44:38.508864Z,7180.798950342589,0.0001021,98.627,90.4552,269.6746,
2020-05-03T18:09:34.632576Z,7180.798930210487,0.0001016,98.6269,90.4867,269.643,
2020-05-03T21:31:33.081024Z,7180.798896656982,0.0001015,98.6269,90.507,269.6227,
2020-05-04T04:15:29.978784Z,7180.798785930418,0.000101,98.6269,90.6483,269.4813,
2020-05-04T12:40:26.101632Z,7180.798769153666,0.000101,98.6269,90.96,269.1696,
2020-05-04T17:43:23.774304Z,7180.798745666214,0.0001006,98.6268,91.0498,269.0798,
2020-05-04T19:24:22.997664Z,7180.798745666214,0.0001006,98.6268,91.1163,269.0133,
2020-05-05T03:49:19.117920Z,7180.798591320105,9.99e-05,98.6268,91.3269,268.8025,
2020-05-05T10:33:16.014816Z,7180.798527568453,9.99e-05,98.6268,91.4271,268.7024,
2020-05-05T17:17:12.911712Z,7180.798480593554,9.97e-05,98.6267,91.5753,268.5542,
2020-05-05T20:39:11.359296Z,7180.798470527503,9.98e-05,98.6267,91.5989,268.5306,
2020-05-06T03:23:08.255328Z,7180.798329602808,9.94e-05,98.6267,91.8322,268.2972,
2020-05-06T05:04:07.479552Z,7180.798282627911,9.94e-05,98.6267,91.8409,268.2885,
2020-05-06T10:07:05.153088Z,7180.798265851162,9.98e-05,98.6267,91.8922,268.2373,
2020-05-06T16:51:02.049984Z,7180.798269206512,9.95e-05,98.6267,92.0246,268.1048,
2020-05-06T21:53:59.720928Z,7180.798249074414,9.94e-05,98.6266,92.2477,267.8817,
2020-05-07T02:56:57.390144Z,7180.798061174836,9.91e-05,98.6266,92.4877,267.6417,
2020-05-07T13:02:52.732032Z,7180.797953803654,9.93e-05,98.6266,92.7657,267.3637,
2020-05-07T16:24:51.179616Z,7180.797937026907,9.92e-05,98.6266,92.8271,267.3023,
2020-05-07T19:46:49.625472Z,7180.797957159003,9.9e-05,98.6265,92.8826,267.2468,
2020-05-08T04:11:45.738816Z,7180.797661888272,9.83e-05,98.6265,93.1832,266.9461,
2020-05-08T05:52:44.961312Z,7180.797651822226,9.83e-05,98.6265,93.2043,266.925,
2020-05-08T10:55:42.632256Z,7180.7976685989715,9.86e-05,98.6265,93.3198,266.8095,
2020-05-08T19:20:38.745600Z,7180.797635045482,9.81e-05,98.6265,93.6158,266.5135,
2020-05-08T21:01:37.968960Z,7180.797635045482,9.8e-05,98.6264,93.6363,266.4929,
2020-05-09T02:04:35.635584Z,7180.797490765479,9.77e-05,98.6264,93.9468,266.1824,
2020-05-09T12:10:30.973152Z,7180.797427013851,9.8e-05,98.6264,94.1663,265.9629,
2020-05-09T13:51:30.195648Z,7180.797400171061,9.79e-05,98.6264,94.2605,265.8688,
2020-05-09T17:13:28.641504Z,7180.797423658501,9.78e-05,98.6264,94.3523,265.7769,
2020-05-09T20:35:27.085632Z,7180.797406881759,9.77e-05,98.6264,94.5681,265.5611,
2020-05-10T01:38:24.753120Z,7180.797242469675,9.78e-05,98.6263,94.522,265.6072,
2020-05-10T10:03:20.866464Z,7180.79712167713,9.8e-05,98.6263,94.5224,265.6069,
2020-05-10T13:25:19.310592Z,7180.797088123648,9.77e-05,98.6263,94.7655,265.3637,
2020-05-10T18:28:16.978944Z,7180.797135098525,9.78e-05,98.6263,94.7406,265.3886,
2020-05-10T20:09:16.200576Z,7180.79712167713,9.78e-05,98.6263,94.7568,265.3724,
2020-05-11T02:53:13.088832Z,7180.79698410785,9.75e-05,98.6262,95.0304,265.0988,
2020-05-11T11:18:09.199584Z,7180.796870026012,9.81e-05,98.6262,95.2732,264.8561,
2020-05-11T12:59:08.421216Z,7180.796859959968,9.79e-05,98.6262,95.3721,264.7572,
2020-05-11T16:21:06.865344Z,7180.7968733813605,9.77e-05,98.6262,95.4594,264.6698,
2020-05-12T02:27:02.195136Z,7180.796762654874,9.73e-05,98.6261,95.8078,264.3214,
2020-05-12T04:08:01.416768Z,7180.796698903265,9.72e-05,98.6261,95.7983,264.3309,
2020-05-12T19:16:54.410592Z,7180.796668705134,9.69e-05,98.6261,96.1767,263.9523,
2020-05-12T22:38:52.853856Z,7180.796591532134,9.73e-05,98.6261,96.2738,263.8554,
2020-05-13T03:41:50.517024Z,7180.79645060753,9.7e-05,98.626,96.3726,263.7565,
2020-05-13T10:25:47.403552Z,7180.796423764749,9.72e-05,98.6261,96.6021,263.527,
2020-05-13T13:47:45.846816Z,7180.796427120097,9.69e-05,98.6261,96.7974,263.3317,
2020-05-13T18:50:43.511712Z,7180.796443896835,9.68e-05,98.626,96.5479,263.5812,
2020-05-13T22:12:41.954112Z,7180.796390211274,9.72e-05,98.626,96.7331,263.396,
2020-05-14T03:15:39.616416Z,7180.796178824386,9.68e-05,98.626,97.0604,263.0687,
2020-05-14T04:56:38.838048Z,7180.796162047651,9.69e-05,98.626,97.0397,263.0894,
2020-05-14T06:37:38.058816Z,7180.796165402997,9.69e-05,98.626,97.1203,263.0087,
2020-05-14T21:46:31.053504Z,7180.796205667165,9.78e-05,98.6259,97.6642,262.4649,
2020-05-15T11:14:24.822240Z,7180.796031189109,9.78e-05,98.6259,97.8715,262.2577,
2020-05-15T12:55:24.043008Z,7180.796034544457,9.76e-05,98.6259,98.0457,262.0834,
2020-05-15T17:58:21.706176Z,7180.796058031886,9.76e-05,98.6258,98.2072,261.9219,
2020-05-15T21:20:20.147712Z,7180.796084874663,9.74e-05,98.6258,98.3142,261.8149,
2020-05-16T04:04:17.029056Z,7180.795917107309,9.71e-05,98.6258,98.6726,261.4565,
2020-05-16T12:29:13.132032Z,7180.795860066412,9.71e-05,98.6258,99.0855,261.0436,
2020-05-16T19:13:10.015104Z,7180.795863421757,9.7e-05,98.6258,99.2974,260.8316,
2020-05-17T00:16:07.675680Z,7180.795766116699,9.69e-05,98.6257,99.6143,260.5147,
2020-05-17T03:38:06.115488Z,7180.795581572629,9.65e-05,98.6257,99.6879,260.441,
2020-05-17T17:05:59.883360Z,7180.795564795897,9.7e-05,98.6257,99.9784,260.1506,
2020-05-18T03:11:55.206240Z,7180.79539031788,9.74e-05,98.6257,100.2434,259.8856,
2020-05-18T11:36:51.310944Z,7180.795380251841,9.81e-05,98.6257,100.2639,259.8652,
2020-05-18T18:20:48.193152Z,7180.79539031788,9.81e-05,98.6257,100.5348,259.5943,
